Nom_Fichier,Artiste,Cluster_ID,Distance_Centroide,Score_Silhouette
fondrillon_1.jpg,Fondrillon,4,5.15,0.099
fontana_1.jpg,Fontana,18,5.3182,0.0291
fontana_10.jpg,Fontana,18,5.9356,-0.005
fontana_11.jpg,Fontana,4,5.9107,0.0627
fontana_12.jpg,Fontana,21,6.4716,-0.0729
fontana_13.jpg,Fontana,18,6.6863,-0.0383
fontana_14.jpg,Fontana,18,6.066,0.0074
fontana_15.jpg,Fontana,18,6.1888,0.0237
fontana_16.jpg,Fontana,2,8.2117,-0.0654
fontana_17.jpg,Fontana,18,6.9187,-0.003
fontana_18.jpg,Fontana,28,5.4429,-0.0788
fontana_19.jpg,Fontana,25,5.7542,-0.0471
fontana_2.jpg,Fontana,16,9.4024,-0.0138
fontana_20.jpg,Fontana,3,6.8488,0.0262
fontana_21.jpg,Fontana,18,6.1497,0.0268
fontana_22.jpg,Fontana,14,8.8355,0.037
fontana_23.jpg,Fontana,8,10.5857,-0.0239
fontana_24.jpg,Fontana,18,7.825,-0.0064
fontana_25.jpg,Fontana,17,5.7922,-0.068
fontana_26.jpg,Fontana,18,6.8111,0.0235
fontana_27.jpg,Fontana,17,7.4869,-0.0521
fontana_28.jpg,Fontana,1,10.9737,-0.0222
fontana_29.jpg,Fontana,14,9.5569,-0.0065
fontana_3.jpg,Fontana,18,7.3303,-0.0215
fontana_30.jpg,Fontana,18,6.8306,0.0021
fontana_31.jpg,Fontana,25,5.3443,-0.0548
fontana_32.jpg,Fontana,7,9.5716,-0.0417
fontana_4.jpg,Fontana,3,6.3993,0.0078
fontana_5.jpg,Fontana,25,7.1976,-0.0815
fontana_6.jpg,Fontana,16,8.2105,-0.0017
fontana_7.jpg,Fontana,18,5.5911,0.0123
fontana_8.jpg,Fontana,18,8.2991,-0.0284
fontana_9.jpg,Fontana,25,6.1043,-0.051
fontana_98.jpg,Fontana,12,8.952,0.1143
francis_1.jpg,Francis,6,5.5027,-0.0159
francis_2.jpg,Francis,27,4.765,-0.0296
francis_3.jpg,Francis,27,4.8571,-0.0441
frankenthaler_1.jpg,Frankenthaler,22,7.3906,-0.0906
freundlich_10.jpg,Freundlich,11,8.928,-0.142
freundlich_11.jpg,Freundlich,7,8.2603,-0.0574
freundlich_12.jpg,Freundlich,18,5.4542,-0.0287
freundlich_13.jpg,Freundlich,18,5.6198,-0.0358
freundlich_14.jpg,Freundlich,20,5.7699,-0.0285
freundlich_15.jpg,Freundlich,9,7.0618,-0.0123
freundlich_16.jpg,Freundlich,16,6.7246,-0.0569
freundlich_17.jpg,Freundlich,22,7.2322,-0.0804
freundlich_18.jpg,Freundlich,7,7.0526,-0.0597
freundlich_19.jpg,Freundlich,6,7.1624,0.0675
freundlich_20.jpg,Freundlich,22,7.2988,-0.0541
freundlich_21.jpg,Freundlich,9,7.0309,-0.0455
freundlich_22.jpg,Freundlich,7,7.3852,-0.0377
freundlich_23.jpg,Freundlich,18,5.9929,-0.0321
freundlich_24.jpg,Freundlich,8,5.7168,-0.0032
freundlich_25.jpg,Freundlich,11,5.9189,-0.1411
freundlich_26.jpg,Freundlich,24,7.2135,-0.0397
freundlich_27.jpg,Freundlich,6,4.9166,0.0384
freundlich_28.jpg,Freundlich,2,6.9326,-0.1171
freundlich_6.jpg,Freundlich,6,5.0497,0.0337
freundlich_7.jpg,Freundlich,11,9.5117,-0.097
freundlich_79.jpg,Freundlich,2,8.8178,-0.0264
freundlich_8.jpg,Freundlich,16,10.2541,-0.0114
frize_1.jpg,Frize,9,7.5215,-0.0008
frize_16.jpg,Frize,6,7.4269,0.0062
frize_19.jpg,Frize,20,9.9852,-0.0961
frize_2.jpg,Frize,12,9.7123,0.1004
frize_25.jpg,Frize,16,5.6108,-0.0551
frize_27.jpg,Frize,16,7.2606,-0.0319
frize_30.jpg,Frize,4,4.9831,0.062
frize_31.jpg,Frize,4,4.6755,0.0754
frize_33.jpg,Frize,6,5.101,-0.0065
frize_35.jpg,Frize,15,6.6198,0.0556
frize_4.jpg,Frize,23,6.5412,-0.0344
frize_7.jpg,Frize,6,7.6403,0.0115
frize_8.jpg,Frize,6,6.692,0.0474
fromanger_1.jpg,Fromanger,25,7.5985,-0.1635
fromanger_15.jpg,Fromanger,7,9.0668,-0.0516
fromanger_21.jpg,Fromanger,17,7.5534,-0.0519
fromanger_25.jpg,Fromanger,8,9.8351,-0.0379
fromanger_26.jpg,Fromanger,19,9.1556,0.0686
fromanger_7.jpg,Fromanger,15,5.3814,0.1033
fukui_1.jpg,Fukui,15,4.6756,0.0035
futura-2000_1.jpg,Futura-2000,6,5.475,0.0162
futura-2000_2.jpg,Futura-2000,25,5.9294,-0.1018
futura-2000_3.jpg,Futura-2000,18,5.7099,0.0064
futura-2000_4.jpg,Futura-2000,21,5.8455,-0.1236
gabori_1.jpg,Gabori,20,7.0802,-0.0776
gabori_2.jpg,Gabori,16,6.6216,-0.0551
gabori_3.jpg,Gabori,28,5.5386,-0.0583
gabori_4.jpg,Gabori,7,10.7951,-0.026
gabori_5.jpg,Gabori,9,10.4569,-0.0229
gabori_6.jpg,Gabori,7,8.4189,0.0088
gabori_7.jpg,Gabori,3,7.1346,0.0276
galvano_1.jpg,Galvano,7,8.7999,0.0227
garcia_1.jpg,Garcia,15,4.4704,0.1341
garcin_1.jpg,Garcin,2,7.8651,-0.0858
gaston-dreyfus_1.jpg,Gaston-dreyfus,3,5.9557,0.0531
gnamus_1.jpg,Gnamus,17,8.8579,0.0341
godeg_1.jpg,Godeg,3,6.893,0.0585
goldfarb_1.jpg,Goldfarb,4,4.7312,0.0966
gontcharova_8.jpg,Gontcharova,7,5.6824,-0.0621
gonzales_1.jpg,Gonzales,7,7.5426,-0.0383
gonzales_2.jpg,Gonzales,18,5.3571,-0.0466
gonzalez_5.jpg,Gonzalez,3,6.94,-0.0165
gorenec_1.jpg,Gorenec,2,10.7289,0.0993
gorin_1.jpg,Gorin,12,11.7258,0.027
gorin_2.jpg,Gorin,11,11.1238,-0.0593
gorin_3.jpg,Gorin,11,11.8252,-0.0073
gorin_4.jpg,Gorin,8,8.3973,0.0707
gorin_5 (2).jpg,Gorin,2,11.4163,0.0322
gorin_6.jpg,Gorin,8,10.096,0.037
gorin_7.jpg,Gorin,10,11.8405,-0.0218
gorin_8.jpg,Gorin,14,7.6627,0.0504
gorki_1.jpg,Gorki,6,5.1746,0.0155
granell_1.jpg,Granell,21,6.3806,-0.0843
granell_2.jpg,Granell,26,6.4306,-0.0331
graverol_1.jpg,Graverol,11,7.9074,-0.1334
griffa_2.jpg,Griffa,18,6.0451,0.0115
gruden_1.jpg,Gruden,27,5.1927,0.0591
guitet_1.jpg,Guitet,3,6.3257,0.0405
guitet_11.jpg,Guitet,7,7.5677,0.0333
guitet_12.jpg,Guitet,7,9.2262,0.0305
guitet_13.jpg,Guitet,18,6.0866,0.0075
guitet_15.jpg,Guitet,2,8.3114,-0.1063
guitet_16.jpg,Guitet,16,7.3101,0.0302
guitet_2.jpg,Guitet,28,5.838,-0.0289
guitet_3.jpg,Guitet,1,10.1842,-0.034
guitet_4.jpg,Guitet,1,9.3357,-0.0009
guitet_5.jpg,Guitet,17,7.645,-0.0743
guitet_6.jpg,Guitet,18,7.2612,-0.0105
guitet_7.jpg,Guitet,6,6.7218,0.0133
guitet_9.jpg,Guitet,16,6.4817,0.0014
gujral_1.jpg,Gujral,4,6.6577,0.0767
gutai_1.jpg,Gutai,4,6.205,0.0749
gysin_1.jpg,Gysin,27,5.3031,-0.1529
gysin_10.jpg,Gysin,9,6.7555,0.0172
gysin_11.jpg,Gysin,16,5.3132,-0.0338
gysin_2.jpg,Gysin,16,5.7237,0.0597
gysin_6.jpg,Gysin,20,4.8205,-0.0545
gysin_7.jpg,Gysin,16,5.6631,0.0306
gysin_8.jpg,Gysin,4,5.1878,0.0732
gysin_9.jpg,Gysin,6,5.9164,-0.018
ha_1.jpg,Ha,7,7.6634,-0.0527
ha_2.jpg,Ha,9,7.964,-0.0195
halley_1.jpg,Halley,8,7.1084,0.0051
hammons_1.jpg,Hammons,17,7.6842,-0.0627
hantai_1.jpg,Hantai,2,8.9991,-0.0585
hantai_2.jpg,Hantai,24,6.1027,-0.0841
hantai_4.jpg,Hantai,16,7.7684,-0.0173
hantai_5.jpg,Hantai,27,6.3984,-0.1089
hantai_6.jpg,Hantai,15,5.9176,-0.0134
hantai_7.jpg,Hantai,4,4.8055,0.093
hantai_8.jpg,Hantai,18,7.1319,-0.035
haring_12.jpg,Haring,15,5.1823,0.0681
hartung_1.jpg,Hartung,4,7.1628,0.0659
hartung_10.jpg,Hartung,11,9.5764,-0.0767
hartung_11.jpg,Hartung,4,5.8581,0.081
hartung_12.jpg,Hartung,7,7.8942,-0.0171
hartung_13.jpg,Hartung,16,9.096,0.0272
hartung_14.jpg,Hartung,26,8.8374,-0.1673
hartung_15.jpg,Hartung,5,10.256,-0.0829
hartung_16.jpg,Hartung,5,9.0608,0.0201
hartung_17.jpg,Hartung,16,7.2843,-0.0587
hartung_18.jpg,Hartung,9,8.4277,-0.056
hartung_19.jpg,Hartung,0,7.4285,-0.0503
hartung_2.jpg,Hartung,24,5.2184,-0.0229
hartung_20.jpg,Hartung,4,6.2866,0.0805
hartung_21.jpg,Hartung,16,8.9013,0.0185
hartung_22.jpg,Hartung,24,7.0741,-0.059
hartung_23.jpg,Hartung,9,9.8623,0.003
hartung_24.jpg,Hartung,0,6.5185,-0.0626
hartung_25.jpg,Hartung,4,6.2619,0.0846
hartung_26.jpg,Hartung,3,8.8598,0.0279
hartung_27.jpg,Hartung,28,6.4259,-0.0828
hartung_28.jpg,Hartung,28,6.4199,-0.059
hartung_29.jpg,Hartung,4,5.7676,0.0738
hartung_3.jpg,Hartung,12,8.101,0.1653
hartung_30.jpg,Hartung,23,7.6777,-0.1661
hartung_31.jpg,Hartung,15,5.756,0.0817
hartung_32.jpg,Hartung,4,5.7171,0.0723
hartung_33.jpg,Hartung,20,6.0654,-0.0403
hartung_4.jpg,Hartung,0,5.6377,-0.0703
hartung_5.jpg,Hartung,24,6.9158,-0.0613
hartung_6.jpg,Hartung,14,9.8411,-0.056
hartung_7.jpg,Hartung,11,9.7656,-0.0514
hartung_8.jpg,Hartung,7,8.4479,0.0354
hartung_9.jpg,Hartung,12,7.3655,-0.0081
hartung_98.jpg,Hartung,3,7.2606,-0.0029
helion_1.jpg,Helion,9,8.0927,-0.0642
helion_2.jpg,Helion,22,6.6512,-0.0774
helion_20.jpg,Helion,18,7.2443,-0.0414
helion_21.jpg,Helion,7,7.2203,-0.0393
helion_22.jpg,Helion,18,7.1291,0.0127
helion_23.jpg,Helion,8,7.4948,-0.0173
helion_3.jpg,Helion,2,6.9517,-0.1181
helion_4.jpg,Helion,7,8.8474,0.0158
helion_5.jpg,Helion,18,7.2654,-0.0384
helion_55.jpg,Helion,8,7.9995,0.0765
helion_56.jpg,Helion,8,8.6456,0.0079
helion_57.jpg,Helion,29,7.9449,-0.062
helion_58.jpg,Helion,3,5.991,0.0047
helion_59.jpg,Helion,3,5.8766,-0.0023
helion_60.jpg,Helion,9,6.8985,-0.0
helion_61.jpg,Helion,7,9.1486,-0.0159
hemery_1.jpg,Hemery,20,4.9534,-0.0665
henschel_1.jpg,Henschel,20,6.5348,-0.0756
henschel_2.jpg,Henschel,3,6.6352,-0.0321
henschel_3.jpg,Henschel,20,5.4677,-0.0533
henschel_4.jpg,Henschel,3,6.8442,0.0121
henschel_5.jpg,Henschel,5,8.8481,0.0034
henschel_6.jpg,Henschel,7,7.6469,-0.0449
herbin_1.jpg,Herbin,7,7.7212,-0.0608
herbin_26.jpg,Herbin,9,6.1523,-0.0552
herbin_27.jpg,Herbin,7,5.9585,-0.0484
herbin_28.jpg,Herbin,6,5.4565,-0.0137
herbin_3.jpg,Herbin,2,7.8275,0.0221
herbin_31.jpg,Herbin,9,7.4509,-0.011
herbin_37.jpg,Herbin,19,7.1625,-0.0217
herbin_39.jpg,Herbin,2,8.5777,-0.0863
herbin_4.jpg,Herbin,19,9.5224,-0.0332
herbin_40.jpg,Herbin,2,7.7661,-0.0683
herbin_41.jpg,Herbin,2,8.2023,-0.1176
herbin_42.jpg,Herbin,14,7.7552,-0.0579
herbin_5.jpg,Herbin,8,10.7664,0.0014
herbin_6.jpg,Herbin,2,10.0457,-0.0315
herbin_7.jpg,Herbin,8,9.225,-0.025
herbin_8.jpg,Herbin,8,10.2804,0.0055
herbin_9.jpg,Herbin,7,8.364,-0.0115
herrera_1.jpg,Herrera,5,12.1595,0.0034
herrera_2.jpg,Herrera,16,8.7648,-0.0044
herrera_3.jpg,Herrera,17,9.1142,-0.0032
hong_1.jpg,Hong,2,7.5314,-0.0769
horlain_1.jpg,Horlain,3,6.2898,0.0245
horlain_2.jpg,Horlain,3,6.7832,0.0473
horlain_3.jpg,Horlain,6,5.4449,0.0467
horlain_4.jpg,Horlain,26,5.6181,-0.1024
hugo_1.jpg,Hugo,18,5.2842,-0.0341
hugo_2.jpg,Hugo,25,8.0093,0.041
hugo_3.jpg,Hugo,3,7.0906,-0.0254
hugo_4.jpg,Hugo,18,6.2376,-0.0321
huitric-nahas_1.jpg,Huitric-nahas,15,6.003,0.1382
hume_1.jpg,Hume,11,11.1943,-0.0497
humphries_1.jpg,Humphries,15,9.4609,0.0203
humphries_2.jpg,Humphries,15,7.0635,0.0355
huszar_1.jpg,Huszar,22,6.731,-0.0622
huszar_2.jpg,Huszar,8,5.5973,0.0829
iannone_10.jpg,Iannone,15,4.4199,0.0756
iannone_5.jpg,Iannone,27,5.1031,-0.0379
iannone_6.jpg,Iannone,11,9.9167,-0.0231
iannone_7.jpg,Iannone,17,9.1241,-0.0069
iannone_8.jpg,Iannone,13,7.7964,-0.0061
iannone_9.jpg,Iannone,1,9.7266,-0.048
ismael_1.jpg,Ismael,2,7.392,-0.1234
isou_1.jpg,Isou,27,5.6057,0.0459
istrati_1.jpg,Istrati,27,4.9575,-0.039
janco_1.jpg,Janco,23,5.5163,0.0579
janicot_1.jpg,Janicot,18,5.068,-0.047
jaray_1.jpg,Jaray,16,7.4215,-0.0356
jemek_1.jpg,Jemek,12,6.4035,0.2203
johns_1.jpg,Johns,21,6.5501,-0.0663
joong_1.jpg,Joong,17,6.9222,-0.0575
jorn_1.jpg,Jorn,27,4.4868,-0.05
jorn_2.jpg,Jorn,6,5.2844,0.01
jorn_3.jpg,Jorn,4,5.5794,0.0866
joung_1.jpg,Joung,16,6.3059,0.0207
jung_1.jpg,Jung,24,5.1962,0.0574
kablat_1.jpg,Kablat,25,5.6044,-0.1211
kadiweu_1.jpg,Kadiweu,20,6.1938,-0.0795
kagaya_1.jpg,Kagaya,15,6.589,0.0134
kagaya_2.jpg,Kagaya,15,5.322,0.0751
kallos_1.jpg,Kallos,12,6.7776,0.1162
kallos_2.jpg,Kallos,3,5.2798,-0.0295
kalt_1.jpg,Kalt,16,8.7884,-0.0311
kandinsky_1.jpg,Kandinsky,18,5.2344,-0.0142
kandinsky_10.jpg,Kandinsky,6,4.6943,-0.0189
kandinsky_11.jpg,Kandinsky,17,7.0788,-0.0903
kandinsky_12.jpg,Kandinsky,6,6.0226,-0.0097
kandinsky_13.jpg,Kandinsky,6,4.3676,0.0234
kandinsky_14.jpg,Kandinsky,7,6.6198,0.0073
kandinsky_16.jpg,Kandinsky,27,4.5005,-0.0418
kandinsky_17.jpg,Kandinsky,11,9.0562,-0.0586
kandinsky_18.jpg,Kandinsky,6,5.5894,-0.0038
kandinsky_19.jpg,Kandinsky,2,7.7773,-0.1143
kandinsky_2.jpg,Kandinsky,3,6.6504,0.0226
kandinsky_20.jpg,Kandinsky,9,7.1598,-0.0098
kandinsky_21.jpg,Kandinsky,6,7.7871,0.018
kandinsky_22.jpg,Kandinsky,16,6.6675,-0.0588
kandinsky_23.jpg,Kandinsky,18,7.3949,0.0
kandinsky_24.jpg,Kandinsky,18,7.3697,0.0152
kandinsky_25.jpg,Kandinsky,5,7.197,0.138
kandinsky_3.jpg,Kandinsky,6,6.2299,0.0626
kandinsky_4.jpg,Kandinsky,11,6.848,-0.1491
kandinsky_5.jpg,Kandinsky,18,5.5838,-0.0185
kandinsky_6.jpg,Kandinsky,6,5.8473,0.053
kandinsky_7.jpg,Kandinsky,6,5.2613,0.0326
kandinsky_8.jpg,Kandinsky,6,6.9003,0.0556
kandinsky_9.jpg,Kandinsky,6,5.9517,0.0582
kapus_1.jpg,Kapus,6,6.5659,-0.0185
katsura_1.jpg,Katsura,24,5.297,0.0521
katsura_2.jpg,Katsura,21,5.7811,0.0463
katsura_3.jpg,Katsura,9,6.4871,0.0276
kazuo_1.jpg,Kazuo,25,6.3554,-0.1542
kelly_1.jpg,Kelly,1,8.6431,0.0543
kelly_10.jpg,Kelly,17,6.4895,-0.0945
kelly_11.jpg,Kelly,16,8.7413,-0.0468
kelly_12.jpg,Kelly,1,10.1892,0.1501
kelly_13.jpg,Kelly,14,10.0148,0.1088
kelly_14.jpg,Kelly,14,11.6388,0.0312
kelly_15.jpg,Kelly,17,8.6397,-0.0706
kelly_2.jpg,Kelly,17,11.1044,0.0121
kelly_3.jpg,Kelly,10,11.308,-0.03
kelly_4.jpg,Kelly,6,7.3323,0.0363
kelly_5.jpg,Kelly,12,9.9196,0.0081
kelly_6.jpg,Kelly,19,8.0728,0.0285
kelly_7.jpg,Kelly,17,10.4776,-0.0046
kelly_8.jpg,Kelly,19,8.0988,0.1012
kelly_9.jpg,Kelly,3,5.8087,-0.0009
kemeny_1.jpg,Kemeny,27,7.1962,0.0395
kera_1.jpg,Kera,24,5.1618,-0.0491
kerouac_1.jpg,Kerouac,16,5.5302,0.0121
keseru_1.jpg,Keseru,3,7.1737,0.0551
khanna_1.jpg,Khanna,4,4.9201,0.0928
khanna_2.jpg,Khanna,23,4.8393,-0.0819
khanna_3.jpg,Khanna,4,4.4706,0.1139
khanna_4.jpg,Khanna,3,4.6854,-0.0265
khanna_5.jpg,Khanna,28,5.1048,-0.0804
khanna_6.jpg,Khanna,20,5.0466,-0.0841
khanna_7.jpg,Khanna,4,4.8795,0.0956
khidekel_1.jpg,Khidekel,9,8.381,-0.0304
khidekel_2.jpg,Khidekel,12,7.1861,0.0286
kiefer_1.jpg,Kiefer,4,3.9639,0.1444
kiefer_2.jpg,Kiefer,24,4.4932,-0.0345
kiefer_3.jpg,Kiefer,24,4.9945,-0.0227
kiefer_4.jpg,Kiefer,24,4.0932,-0.0243
kijno_1.jpg,Kijno,2,7.3655,-0.1306
kim_1.jpg,Kim,15,6.068,0.1402
kim_2.jpg,Kim,4,6.0204,0.1006
kim_4.jpg,Kim,15,4.6822,0.0651
kim_5.jpg,Kim,18,5.2159,-0.0308
kim_6.jpg,Kim,6,5.4821,0.049
kim_7.jpg,Kim,29,6.5861,-0.0808
kim_8.jpg,Kim,2,8.4483,-0.013
kirchberger_1.jpg,Kirchberger,10,10.4059,-0.0113
klee_1.jpg,Klee,18,5.5738,-0.0399
klee_10.jpg,Klee,9,5.8193,-0.008
klee_11.jpg,Klee,8,7.7013,0.0162
klee_2.jpg,Klee,16,6.5028,0.013
klee_22.jpg,Klee,15,8.7038,0.0208
klee_23.jpg,Klee,15,7.206,0.022
klee_25.jpg,Klee,12,6.5152,0.2116
klee_26.jpg,Klee,16,5.7005,0.0553
klee_32.jpg,Klee,4,5.2655,0.1006
klee_33.jpg,Klee,4,3.8755,0.1272
klee_9.jpg,Klee,22,5.3375,-0.0908
klein_1.jpg,Klein,0,7.027,-0.0372
klein_2.jpg,Klein,7,7.4976,-0.0418
klein_3.jpg,Klein,17,8.1075,-0.0249
klucis_1.jpg,Klucis,11,8.516,-0.069
ko_1.jpg,Ko,21,6.4439,-0.0987
kossof_1.jpg,Kossof,4,3.9372,0.0679
kotnik_1.jpg,Kotnik,22,8.1793,-0.1273
koudriachov_1.jpg,Koudriachov,2,8.3148,-0.0666
koudriachov_2.jpg,Koudriachov,16,8.3201,-0.0347
krasner_1.jpg,Krasner,24,4.6666,-0.0273
krasner_2.jpg,Krasner,20,5.6971,-0.045
kregar_1.jpg,Kregar,6,5.155,0.0232
kregar_2.jpg,Kregar,6,6.4572,0.0427
kulmer_1.jpg,Kulmer,4,4.5759,0.1422
kum_1.jpg,Kum,3,5.8151,-0.0256
kupka_1.jpg,Kupka,19,5.9217,0.0195
kupka_10.jpg,Kupka,3,7.3847,0.001
kupka_11.jpg,Kupka,20,7.142,-0.072
kupka_12.jpg,Kupka,2,7.8368,-0.1275
kupka_13.jpg,Kupka,7,5.922,-0.0371
kupka_14.jpg,Kupka,11,9.1864,-0.0809
kupka_17.jpg,Kupka,7,8.4542,-0.0523
kupka_2.jpg,Kupka,7,6.0197,-0.0318
kupka_3.jpg,Kupka,6,6.4568,0.0357
kupka_4.jpg,Kupka,3,7.4282,-0.0107
kupka_5.jpg,Kupka,20,6.3649,-0.0616
kupka_6.jpg,Kupka,21,6.2987,-0.0944
kupka_7.jpg,Kupka,23,4.6826,-0.0305
kupka_8.jpg,Kupka,7,9.3334,0.0038
kupka_9.jpg,Kupka,3,6.7767,0.0519
kwon_1.jpg,Kwon,4,4.946,0.0955
la-bourdonnaye_1.jpg,La-bourdonnaye,14,7.6266,-0.0436
labs_1.jpg,Labs,15,6.576,-0.0059
laloy_1.jpg,Laloy,24,6.2089,-0.141
lamarche_1.jpg,Lamarche,4,5.6743,0.082
lamba_1.jpg,Lamba,16,5.9905,0.0072
lanyon_1.jpg,Lanyon,3,6.1143,-0.0297
lanyon_2.jpg,Lanyon,3,6.672,0.0156
laubies_1.jpg,Laubies,16,5.9718,0.0028
laubies_2.jpg,Laubies,17,8.9045,-0.0212
lazzari_1.jpg,Lazzari,4,4.6661,0.071
le-corbusier_1.jpg,Le-corbusier,6,5.7844,0.0182
le-moal_2.jpg,Le-moal,6,4.5993,0.0188
le-moal_4.jpg,Le-moal,6,5.4416,0.0519
le-parc_1.jpg,Le-parc,16,8.5855,-0.0352
le-parc_2.jpg,Le-parc,7,9.7697,-0.0519
le-parc_3.jpg,Le-parc,9,7.2418,0.0341
leadbeater_1.jpg,Leadbeater,20,7.5968,-0.151
leadbeater_2.jpg,Leadbeater,11,8.5284,-0.12
leadbeater_3.jpg,Leadbeater,6,5.4194,0.0325
leclercq_1.jpg,Leclercq,9,8.0089,-0.0087
lee_1.jpg,Lee,4,4.6674,0.0792
lee_2.jpg,Lee,4,4.3893,0.0861
lee_3.jpg,Lee,4,4.3367,0.0759
lee_4.jpg,Lee,16,9.5893,0.054
lee_5.jpg,Lee,2,10.399,-0.0367
lee_6.jpg,Lee,2,11.0059,0.0208
leger-f_16.jpg,Leger-f,6,5.7926,0.0362
leger-f_17.jpg,Leger-f,3,5.3413,0.0281
leger-f_21.jpg,Leger-f,9,6.0117,-0.0275
leger-f_23.jpg,Leger-f,6,5.6734,0.0172
leger-f_24.jpg,Leger-f,9,5.383,-0.0137
leger-f_25.jpg,Leger-f,20,6.5052,-0.0834
leger-f_40.jpg,Leger-f,8,7.9878,0.067
leger-f_41.jpg,Leger-f,3,7.643,0.0238
leger-f_6.jpg,Leger-f,4,4.9931,0.0743
leger-f_7.jpg,Leger-f,6,6.2771,0.0128
leger-f_8.jpg,Leger-f,6,5.8311,0.0165
leger-f_9.jpg,Leger-f,3,6.0401,0.0463
leger-n_10.jpg,Leger-n,3,7.7428,0.0182
leger-n_11.jpg,Leger-n,2,8.6158,-0.0599
leger-n_25.jpg,Leger-n,7,6.5357,-0.0642
leger-n_27.jpg,Leger-n,7,6.8811,-0.0113
leger-n_30.jpg,Leger-n,7,8.2959,-0.0116
leger-n_31.jpg,Leger-n,11,10.4983,-0.0421
leger-n_33.jpg,Leger-n,2,7.0709,-0.0586
leger-n_34.jpg,Leger-n,11,9.6245,-0.0641
leger-n_35.jpg,Leger-n,2,8.0264,-0.1064
leger-n_36.jpg,Leger-n,18,6.9344,0.0072
leger-n_37.jpg,Leger-n,11,8.4456,-0.0864
leger-n_6.jpg,Leger-n,7,7.2963,0.0449
leger-n_7.jpg,Leger-n,7,6.7839,-0.0628
lemonnier_1.jpg,Lemonnier,15,5.7105,0.0421
lemonnier_2.jpg,Lemonnier,8,10.2081,0.0199
lerin_1.jpg,Lerin,2,9.0102,-0.0514
lerin_2.jpg,Lerin,2,10.1768,0.0578
leroy_11.jpg,Leroy,4,4.1421,0.0827
leroy_12.jpg,Leroy,24,3.3419,-0.0505
leroy_13.jpg,Leroy,4,3.9023,0.0669
leroy_14.jpg,Leroy,24,4.5579,0.0433
leroy_16.jpg,Leroy,4,4.7166,0.0661
leroy_17.jpg,Leroy,4,3.8363,0.1323
leroy_18.jpg,Leroy,15,3.6229,0.0447
leroy_19.jpg,Leroy,24,3.4903,-0.0311
leroy_2.jpg,Leroy,4,4.5946,0.0871
leroy_20.jpg,Leroy,4,5.7871,0.0975
leroy_21.jpg,Leroy,4,4.4571,0.0858
leroy_4.jpg,Leroy,4,3.9127,0.0627
leroy_7.jpg,Leroy,4,3.643,0.0827
leroy_8.jpg,Leroy,4,3.9072,0.1017
leroy_9.jpg,Leroy,4,3.8035,0.0991
lesage_11.jpg,Lesage,4,5.7038,0.0906
lesage_12.jpg,Lesage,4,5.201,0.0993
lesage_13.jpg,Lesage,24,4.9995,0.0529
lesage_14.jpg,Lesage,4,4.895,0.1165
lesage_15.jpg,Lesage,4,5.2519,0.0992
lesage_24.jpg,Lesage,15,5.0527,-0.0154
lesage_3.jpg,Lesage,15,3.9366,0.0121
lesage_4.jpg,Lesage,15,3.9941,0.0806
lesage_5.jpg,Lesage,3,6.8834,0.0021
lesage_7.jpg,Lesage,15,6.0272,0.0725
lesage_9.jpg,Lesage,15,5.3571,0.0812
leslie_1.jpg,Leslie,16,8.1039,0.0299
lewis_1.jpg,Lewis,25,6.2547,-0.0597
lichtenberg-1.jpg,Lichtenberg-1.jpg,24,4.6729,-0.0316
lichtenberg-2.jpg,Lichtenberg-2.jpg,4,5.2902,0.108
lichtenberg-3.jpg,Lichtenberg-3.jpg,4,6.6216,0.0714
licini_1.jpg,Licini,28,7.0273,-0.1015
licini_2.jpg,Licini,18,5.9042,-0.0447
licini_3.jpg,Licini,14,10.0877,-0.007
lipchitz_9.jpg,Lipchitz,2,7.2203,0.0565
loazzari_2.jpg,Loazzari,28,4.1064,-0.0776
long_1.jpg,Long,18,5.8333,-0.0261
loubchansky_1.jpg,Loubchansky,1,7.7363,-0.0364
loubchansky_2.jpg,Loubchansky,18,5.9234,-0.0162
loubchansky_3.jpg,Loubchansky,17,8.9001,0.053
lupertz_1.jpg,Lupertz,10,10.5451,-0.0739
lussigny_1.jpg,Lussigny,8,9.3656,0.0218
lussigny_2.jpg,Lussigny,14,7.4255,-0.0565
maar_16.jpg,Maar,12,9.1761,-0.0249
maar_17.jpg,Maar,26,10.0052,-0.094
maar_18.jpg,Maar,16,6.084,-0.0334
maar_19.jpg,Maar,28,5.4162,-0.111
maar_20.jpg,Maar,9,7.0822,0.0026
maar_21.jpg,Maar,20,5.4581,-0.0409
maar_22.jpg,Maar,6,9.1483,0.0352
maar_23.jpg,Maar,16,5.3858,0.0116
magnelli_1.jpg,Magnelli,16,8.2896,-0.0395
magnelli_10.jpg,Magnelli,1,8.6478,-0.0821
magnelli_2.jpg,Magnelli,7,8.6025,-0.0223
magnelli_3.jpg,Magnelli,26,7.9529,-0.126
magnelli_4.jpg,Magnelli,20,6.9322,-0.1572
magnelli_5.jpg,Magnelli,7,7.9216,-0.0421
magnelli_6.jpg,Magnelli,8,8.6903,-0.0241
magnelli_7.jpg,Magnelli,7,8.0793,0.0288
magnelli_8.jpg,Magnelli,16,7.6224,0.0052
magnelli_9.jpg,Magnelli,16,9.192,0.0211
