index,filename,artist,cluster,x,y
0,aborigene_1.jpg,aborigene,1,-32.046013,-10.414396
1,accardi_1.jpg,accardi,22,-27.441555,-27.030647
2,accardi_2.jpg,accardi,13,2.9374607,28.467566
3,af-klint_1.jpg,af-klint,2,-1.5435041,12.321458
4,af-klint_10.jpg,af-klint,7,3.6272457,-2.6866086
5,af-klint_11.jpg,af-klint,10,18.885698,6.4038076
6,af-klint_12.jpg,af-klint,14,16.626928,-21.933586
7,af-klint_13.jpg,af-klint,12,13.659052,1.7904638
8,af-klint_2.jpg,af-klint,7,-6.527569,-8.597216
9,af-klint_3.jpg,af-klint,19,-23.095327,2.0934157
10,af-klint_4.jpg,af-klint,7,-6.786802,-2.160274
11,af-klint_5.jpg,af-klint,7,-20.331604,8.161149
12,af-klint_6.jpg,af-klint,7,-11.046213,-14.426726
13,af-klint_8.jpg,af-klint,4,-7.5582433,11.065188
14,af-klint_9.jpg,af-klint,12,19.805439,-21.838034
15,afif_1.jpg,afif,1,-5.627441,24.52654
16,afnan_2.jpg,afnan,2,-12.701773,-14.090469
17,afro_1.jpg,afro,7,-1.8244678,-2.638223
18,afro_2.jpg,afro,1,-15.760941,14.282736
19,afro_3.jpg,afro,2,8.164553,12.2527
20,afro_4.jpg,afro,2,13.035494,12.593087
21,afro_5.jpg,afro,2,7.5793104,11.202406
22,afro_6.jpg,afro,2,8.75884,13.026494
23,afro_7.jpg,afro,17,33.07454,0.6314014
24,al-azzawi_1.jpg,al-azzawi,7,2.5057282,0.5206703
25,albers_1.jpg,albers,20,19.140032,24.80004
26,albers_10.jpg,albers,13,2.0705962,30.063852
27,albers_11.jpg,albers,12,24.523493,-6.0908957
28,albers_12.jpg,albers,1,-26.47331,16.259184
29,albers_13.jpg,albers,9,37.321175,-0.34844688
30,albers_14.jpg,albers,3,27.78163,8.485863
31,albers_15.jpg,albers,11,-9.112974,26.146841
32,albers_16.jpg,albers,11,-13.398055,33.677944
33,albers_17.jpg,albers,13,-5.216405,13.9340105
34,albers_2.jpg,albers,2,-6.41604,20.670336
