index,filename,artist,cluster,x,y
245,cassel_2.jpg,cassel,18,29.517801,31.545853
246,cassel_3.jpg,cassel,27,-13.362202,19.238409
247,castellani_1.jpg,castellani,6,-1.7166111,-3.084001
248,castellani_2.jpg,castellani,9,-3.4428916,-20.829067
249,chagall_1.jpg,chagall,11,-0.9804055,3.3544388
250,chardon_1.jpg,chardon,8,34.440895,-33.61318
251,charlton_1.jpg,charlton,19,58.525562,-15.180265
252,chesnier_1.jpg,chesnier,10,21.81709,-49.70635
253,choi_1.jpg,choi,6,-8.3914585,16.033215
254,choi_2.jpg,choi,16,-22.581022,-39.90498
255,choi_3.jpg,choi,16,-21.495937,-42.15907
256,clark_1.jpg,clark,4,-45.514816,26.24228
257,clement_1.jpg,clement,6,8.545374,3.0124543
258,clough_1.jpg,clough,3,-8.801643,19.602524
259,colombet_1.jpg,colombet,28,-30.9506,1.5390586
260,colombet_2.jpg,colombet,24,-43.79745,25.153252
261,colombet_3.jpg,colombet,4,-41.01914,16.259838
262,colombet_4.jpg,colombet,24,-43.861652,30.67257
263,colombet_5.jpg,colombet,16,-17.82372,-37.97237
264,colombet_6.jpg,colombet,4,-21.864029,-28.5644
265,colquhoun_1.jpg,colquhoun,3,11.12695,16.135115
266,colquhoun_2.jpg,colquhoun,7,37.430103,13.374132
267,colquhoun_3.jpg,colquhoun,16,-12.192724,-23.075228
268,colquhoun_4.jpg,colquhoun,20,1.4491341,7.5414877
269,colquhoun_5.jpg,colquhoun,6,-14.770758,-6.8662705
270,colquhoun_6.jpg,colquhoun,6,-17.827894,1.0665041
271,condo_1.jpg,condo,17,16.354486,5.0891056
272,condo_10.jpg,condo,4,-47.453465,20.27851
273,condo_20.jpg,condo,4,-33.345413,16.802315
274,condo_21.jpg,condo,4,-40.51168,21.026096
275,condo_3.jpg,condo,3,9.29911,33.506924
276,condo_30.jpg,condo,4,-42.94676,22.506306
277,condo_33.jpg,condo,4,-37.31742,21.690216
278,condo_42.jpg,condo,6,-9.30593,12.205868
279,condo_49.jpg,condo,9,23.1707,-3.806023
280,condo_50.jpg,condo,9,14.294927,-4.3158855
281,condo_51.jpg,condo,25,9.2652445,-1.1547568
282,condo_53.jpg,condo,6,-17.703209,13.916802
283,condo_58.jpg,condo,6,-15.208197,10.276214
284,condo_60.jpg,condo,6,-16.723381,14.293813
285,condo_73.jpg,condo,9,32.1523,-26.607792
286,conner_1.jpg,conner,4,-27.02527,19.963266
287,conner_2.jpg,conner,29,-11.60074,-9.2853565
288,covert_1.jpg,covert,16,-17.222004,-16.027658
289,crepin_1.jpg,crepin,27,-48.913364,31.50669
290,crepin_2.jpg,crepin,15,-50.136684,30.608696
291,crotti_1.jpg,crotti,18,5.055904,-18.55398
292,crotti_2.jpg,crotti,3,29.07945,31.34217
293,cruz-diez_1.jpg,cruz-diez,9,23.5174,-24.068296
294,culbert_1.jpg,culbert,22,33.324818,-31.934927
295,culbert_2.jpg,culbert,26,-2.3522491,-9.738566
296,culbert_3.jpg,culbert,3,14.772061,35.120743
297,culbert_4.jpg,culbert,6,1.538259,11.405495
298,culin_1.jpg,culin,3,8.519567,24.260122
299,dali_1.jpg,dali,16,-11.796588,-33.966816
300,damoah_1.jpg,damoah,3,25.47539,17.28281
301,damoah_2.jpg,damoah,26,16.489481,-41.541233
302,damoah_3.jpg,damoah,4,-35.212124,12.4373455
303,de-bary_1.jpg,de-bary,16,-6.0257864,-36.61951
304,de-dominicis_1.jpg,de-dominicis,17,15.137546,-0.3483775
305,de-kooning_13.jpg,de-kooning,23,-20.751818,24.968975
306,de-kooning_16.jpg,de-kooning,27,-25.410826,15.963997
307,de-kooning_3.jpg,de-kooning,20,-5.2946157,27.616692
308,de-kooning_7.jpg,de-kooning,6,-20.709173,7.942829
309,de-kooning_8.jpg,de-kooning,23,-14.287027,34.296967
310,de-kooning_9.jpg,de-kooning,23,-20.940077,22.341743
311,de-souza-cardoso_11.jpg,de-souza-cardoso,3,6.6935463,36.008778
312,de-souza-cardoso_12.jpg,de-souza-cardoso,27,-13.9961815,23.741413
313,de-souza-cardoso_13.jpg,de-souza-cardoso,6,-6.427064,25.478447
314,de-souza-cardoso_14.jpg,de-souza-cardoso,23,-11.811215,29.428787
315,de-souza-cardoso_15.jpg,de-souza-cardoso,6,-4.726954,23.436626
316,de-souza-cardoso_31.jpg,de-souza-cardoso,7,21.48445,24.944244
317,de-souza-cardoso_32.jpg,de-souza-cardoso,7,17.54153,21.391855
318,de-souza-cardoso_33.jpg,de-souza-cardoso,3,18.404545,19.850061
319,de-souza-cardoso_34.jpg,de-souza-cardoso,25,20.724064,18.960825
320,de-stael_1.jpg,de-stael,28,-33.7588,-3.4891038
321,de-stael_10.jpg,de-stael,9,-0.20256455,-20.291233
322,de-stael_11.jpg,de-stael,4,-42.490765,-3.3145087
323,de-stael_12.jpg,de-stael,4,-24.085985,-14.418157
324,de-stael_13.jpg,de-stael,4,-39.65897,-4.5611877
325,de-stael_14.jpg,de-stael,4,-43.338234,0.92861557
326,de-stael_15.jpg,de-stael,21,-27.772682,-16.234777
327,de-stael_16.jpg,de-stael,9,4.4032965,3.5801368
328,de-stael_18.jpg,de-stael,16,-4.2592244,-38.194794
329,de-stael_19.jpg,de-stael,9,25.243658,6.5008454
330,de-stael_2.jpg,de-stael,4,-48.588676,10.734221
331,de-stael_20.jpg,de-stael,16,-13.978513,-30.615503
332,de-stael_21.jpg,de-stael,9,-13.949068,-22.126026
333,de-stael_22.jpg,de-stael,16,-3.8487933,-39.869907
334,de-stael_23.jpg,de-stael,6,-11.174642,5.432819
335,de-stael_24.jpg,de-stael,4,-38.24983,6.5918536
336,de-stael_29.jpg,de-stael,6,-14.3688,-2.5988152
337,de-stael_3.jpg,de-stael,4,-44.03136,9.814821
338,de-stael_4.jpg,de-stael,4,-47.284126,11.256867
339,de-stael_41.jpg,de-stael,4,-23.895676,22.759295
340,de-stael_5.jpg,de-stael,20,-11.521457,22.006573
341,de-stael_6.jpg,de-stael,20,-12.862842,6.516348
342,de-stael_7.jpg,de-stael,4,-41.308346,5.069524
343,de-stael_8.jpg,de-stael,0,7.8263416,-24.145359
344,de-stael_9.jpg,de-stael,2,21.228437,6.499795
345,debre_1.jpg,debre,23,-13.890339,10.1237545
346,debre_2.jpg,debre,10,28.094965,-33.237602
347,defeo_1.jpg,defeo,4,-7.442463,16.45656
348,degottex_1.jpg,degottex,9,14.497081,1.9038074
349,degottex_10.jpg,degottex,13,34.17136,-5.0341096
350,degottex_11.jpg,degottex,16,-12.8885355,-34.198765
351,degottex_2.jpg,degottex,20,26.40797,9.299535
352,degottex_3.jpg,degottex,6,-21.588045,2.1040983
353,degottex_4.jpg,degottex,12,1.7074575,-52.74896
354,degottex_5.jpg,degottex,22,-6.4264174,-0.88166815
355,deguelle_1.jpg,deguelle,3,25.875591,8.309393
356,del-marle_1.jpg,del-marle,14,4.2210827,-49.767357
357,delaney_1.jpg,delaney,16,-21.643612,-23.872374
358,delaunay-r_10.jpg,delaunay-r,20,-3.7675693,33.57653
359,delaunay-r_12.jpg,delaunay-r,11,20.943521,6.765989
360,delaunay-r_15.jpg,delaunay-r,6,3.8412788,6.2163534
361,delaunay-r_17.jpg,delaunay-r,24,-46.91863,5.0025444
362,delaunay-r_18.jpg,delaunay-r,4,-38.827976,-11.272705
363,delaunay-r_19.jpg,delaunay-r,18,-11.158428,-6.819688
364,delaunay-r_2.jpg,delaunay-r,3,5.975082,26.394789
365,delaunay-r_21.jpg,delaunay-r,2,48.89068,27.402937
366,delaunay-r_32.jpg,delaunay-r,2,48.609707,28.106056
367,delaunay-r_34.jpg,delaunay-r,3,16.46723,24.386738
368,delaunay-r_35.jpg,delaunay-r,2,45.702934,23.647867
369,delaunay-r_36.jpg,delaunay-r,2,43.54763,22.046679
370,delaunay-r_4.jpg,delaunay-r,2,48.584694,28.078201
371,delaunay-r_5.jpg,delaunay-r,2,47.19124,26.944141
372,delaunay-r_9.jpg,delaunay-r,4,-44.53085,7.413649
373,delaunay-s_10.jpg,delaunay-s,2,46.171257,26.294996
374,delaunay-s_12.jpg,delaunay-s,2,13.022645,8.383789
375,delaunay-s_16.jpg,delaunay-s,3,9.910805,17.14167
376,delaunay-s_17.jpg,delaunay-s,3,7.342776,16.706654
377,delaunay-s_18.jpg,delaunay-s,2,47.342373,27.50655
378,delaunay-s_2.jpg,delaunay-s,6,0.65875685,12.923385
379,delaunay-s_3.jpg,delaunay-s,6,-8.915027,-18.964476
380,delaunay-s_4.jpg,delaunay-s,6,3.595236,14.910696
381,delaunay-s_5.jpg,delaunay-s,6,-9.313091,4.4855847
382,delaunay-s_6.jpg,delaunay-s,6,1.3923576,8.471018
383,delaunay-s_7.jpg,delaunay-s,2,47.324837,27.293058
384,delaunay-s_8.jpg,delaunay-s,3,9.174224,13.918691
385,delporte_1.jpg,delporte,4,-36.683678,8.034811
386,delprat_1.jpg,delprat,12,3.0836024,-59.020393
387,devade_1.jpg,devade,10,22.281147,-43.13117
388,deyrolle_1.jpg,deyrolle,6,6.1521945,3.7500129
389,dezeuze_1.jpg,dezeuze,11,17.347567,-27.066853
390,dezeuze_2.jpg,dezeuze,12,4.11263,-53.154892
391,diebenkorn_1.jpg,diebenkorn,16,-12.295602,-37.014545
392,dmitrienko_1.jpg,dmitrienko,2,19.458687,-12.862251
393,do-amaral_17.jpg,do-amaral,7,35.45508,-0.7037621
394,do-amaral_18.jpg,do-amaral,7,27.471363,22.813747
395,doka_1.jpg,doka,2,9.461313,-10.613537
396,domela_1.jpg,domela,8,36.63689,-32.857285
397,domela_2.jpg,domela,11,23.466755,5.8896766
398,domela_3.jpg,domela,11,39.31709,18.41202
399,domela_4.jpg,domela,11,13.735261,-0.64618164
400,domela_5.jpg,domela,11,20.184393,14.174198
401,domela_6.jpg,domela,11,10.338541,12.992059
402,domela_7.jpg,domela,11,9.794947,0.24835789
403,dominguez_1.jpg,dominguez,16,-1.314861,-40.375416
404,dominguez_2.jpg,dominguez,16,-20.727726,-26.777056
405,dondi-white_1.jpg,dondi-white,16,-9.090614,-37.579544
406,dorazio_1.jpg,dorazio,4,-31.26762,21.249245
407,dordek_1.jpg,dordek,2,20.811546,12.462741
408,dotremont_1.jpg,dotremont,0,-22.257336,-13.1268635
409,doumar_1.jpg,doumar,3,12.973581,27.710064
410,drew_1.jpg,drew,15,-45.284645,25.450071
411,du-pasquier_1.jpg,du-pasquier,27,-27.418865,4.8429346
412,du-pasquier_2.jpg,du-pasquier,15,-53.587822,33.325436
413,du-pasquier_3.jpg,du-pasquier,15,-49.894028,38.396282
414,dubuffet_1.jpg,dubuffet,15,-49.091675,37.82579
415,dubuffet_10.jpg,dubuffet,0,-16.207138,-9.423973
416,dubuffet_11.jpg,dubuffet,15,-40.487984,35.827568
417,dubuffet_12.jpg,dubuffet,0,-26.320389,-8.08933
418,dubuffet_13.jpg,dubuffet,15,-50.162056,35.46668
419,dubuffet_14.jpg,dubuffet,4,-37.8106,10.062357
420,dubuffet_16.jpg,dubuffet,4,-42.025036,9.140045
